Age,Gender,MaritalStatus,IncomeLevel,AmountSpent,ProductCategory,InteractionType,ResolutionStatus,LoginFrequency,ServiceUsage,ChurnStatus
22,M,Divorced,High,136.08,Groceries,Complaint,Resolved,24,Website,0
22,M,Divorced,High,463.45,Furniture,Complaint,Resolved,24,Website,0
22,M,Divorced,High,285.16,Groceries,Complaint,Resolved,24,Website,0
22,M,Divorced,High,139.51,Electronics,Complaint,Resolved,24,Website,0
22,M,Divorced,High,30.76,Electronics,Complaint,Resolved,24,Website,0
59,M,Single,High,266.12,Books,Complaint,Resolved,42,Online Banking,1
59,M,Single,High,54.87,Electronics,Complaint,Resolved,42,Online Banking,1
59,M,Single,High,100.31,Clothing,Complaint,Resolved,42,Online Banking,1
28,F,Married,Medium,362.15,Furniture,None,No Issue,13,Mobile App,1
28,F,Married,Medium,119.98,Furniture,None,No Issue,13,Mobile App,1
28,F,Married,Medium,465.22,Electronics,None,No Issue,13,Mobile App,1
28,F,Married,Medium,270.06,Groceries,None,No Issue,13,Mobile App,1
30,M,Divorced,High,372.13,Clothing,Feedback,Resolved,20,Online Banking,0
30,M,Divorced,High,372.13,Clothing,Feedback,Unresolved,20,Online Banking,0
30,M,Divorced,High,39.63,Clothing,Feedback,Resolved,20,Online Banking,0
30,M,Divorced,High,39.63,Clothing,Feedback,Unresolved,20,Online Banking,0
30,M,Divorced,High,465.79,Groceries,Feedback,Resolved,20,Online Banking,0
30,M,Divorced,High,465.79,Groceries,Feedback,Unresolved,20,Online Banking,0
30,M,Divorced,High,152.59,Clothing,Feedback,Resolved,20,Online Banking,0
30,M,Divorced,High,152.59,Clothing,Feedback,Unresolved,20,Online Banking,0
30,M,Divorced,High,229.92,Clothing,Feedback,Resolved,20,Online Banking,0
30,M,Divorced,High,229.92,Clothing,Feedback,Unresolved,20,Online Banking,0
30,M,Divorced,High,499.57,Groceries,Feedback,Resolved,20,Online Banking,0
30,M,Divorced,High,499.57,Groceries,Feedback,Unresolved,20,Online Banking,0
58,F,Widowed,Medium,367.49,Groceries,None,No Issue,5,Mobile App,0
58,F,Widowed,Medium,137.66,Books,None,No Issue,5,Mobile App,0
58,F,Widowed,Medium,68.58,Clothing,None,No Issue,5,Mobile App,0
58,F,Widowed,Medium,11.26,Groceries,None,No Issue,5,Mobile App,0
58,F,Widowed,Medium,52.24,Furniture,None,No Issue,5,Mobile App,0
58,F,Widowed,Medium,431.04,Clothing,None,No Issue,5,Mobile App,0
58,F,Widowed,Medium,27.65,Books,None,No Issue,5,Mobile App,0
58,F,Widowed,Medium,307.82,Clothing,None,No Issue,5,Mobile App,0
58,F,Widowed,Medium,78.62,Electronics,None,No Issue,5,Mobile App,0
51,F,Widowed,Medium,254.76,Books,Complaint,Resolved,20,Online Banking,0
51,F,Widowed,Medium,280.19,Electronics,Complaint,Resolved,20,Online Banking,0
51,F,Widowed,Medium,461,Clothing,Complaint,Resolved,20,Online Banking,0
51,F,Widowed,Medium,294.13,Books,Complaint,Resolved,20,Online Banking,0
55,M,Divorced,Low,441.85,Electronics,Complaint,Resolved,18,Online Banking,0
55,M,Divorced,Low,429.26,Furniture,Complaint,Resolved,18,Online Banking,0
57,F,Single,Medium,318.96,Groceries,Feedback,Resolved,39,Mobile App,1
57,F,Single,Medium,318.96,Groceries,Complaint,Resolved,39,Mobile App,1
57,F,Single,Medium,288.81,Books,Feedback,Resolved,39,Mobile App,1
57,F,Single,Medium,288.81,Books,Complaint,Resolved,39,Mobile App,1
57,F,Single,Medium,274.25,Groceries,Feedback,Resolved,39,Mobile App,1
57,F,Single,Medium,274.25,Groceries,Complaint,Resolved,39,Mobile App,1
57,F,Single,Medium,111.75,Electronics,Feedback,Resolved,39,Mobile App,1
57,F,Single,Medium,111.75,Electronics,Complaint,Resolved,39,Mobile App,1
57,F,Single,Medium,427.62,Groceries,Feedback,Resolved,39,Mobile App,1
57,F,Single,Medium,427.62,Groceries,Complaint,Resolved,39,Mobile App,1
57,F,Single,Medium,459.89,Books,Feedback,Resolved,39,Mobile App,1
57,F,Single,Medium,459.89,Books,Complaint,Resolved,39,Mobile App,1
57,F,Single,Medium,161.01,Furniture,Feedback,Resolved,39,Mobile App,1
57,F,Single,Medium,161.01,Furniture,Complaint,Resolved,39,Mobile App,1
50,M,Single,Medium,460.83,Books,None,No Issue,49,Website,0
50,M,Single,Medium,82.36,Books,None,No Issue,49,Website,0
50,M,Single,Medium,185.34,Groceries,None,No Issue,49,Website,0
50,M,Single,Medium,335.91,Books,None,No Issue,49,Website,0
50,M,Single,Medium,443.26,Books,None,No Issue,49,Website,0
50,M,Single,Medium,35.03,Books,None,No Issue,49,Website,0
50,M,Single,Medium,284.25,Electronics,None,No Issue,49,Website,0
50,M,Single,Medium,379.31,Furniture,None,No Issue,49,Website,0
51,F,Divorced,High,65.05,Electronics,Inquiry,Resolved,3,Online Banking,0
51,F,Divorced,High,65.05,Electronics,Feedback,Resolved,3,Online Banking,0
51,F,Divorced,High,79.07,Books,Inquiry,Resolved,3,Online Banking,0
51,F,Divorced,High,79.07,Books,Feedback,Resolved,3,Online Banking,0
51,F,Divorced,High,360.71,Books,Inquiry,Resolved,3,Online Banking,0
51,F,Divorced,High,360.71,Books,Feedback,Resolved,3,Online Banking,0
51,F,Divorced,High,216.02,Electronics,Inquiry,Resolved,3,Online Banking,0
51,F,Divorced,High,216.02,Electronics,Feedback,Resolved,3,Online Banking,0
51,F,Divorced,High,107.96,Electronics,Inquiry,Resolved,3,Online Banking,0
51,F,Divorced,High,107.96,Electronics,Feedback,Resolved,3,Online Banking,0
51,F,Divorced,High,183.15,Books,Inquiry,Resolved,3,Online Banking,0
51,F,Divorced,High,183.15,Books,Feedback,Resolved,3,Online Banking,0
51,F,Divorced,High,237.31,Furniture,Inquiry,Resolved,3,Online Banking,0
51,F,Divorced,High,237.31,Furniture,Feedback,Resolved,3,Online Banking,0
51,F,Divorced,High,91.24,Groceries,Inquiry,Resolved,3,Online Banking,0
51,F,Divorced,High,91.24,Groceries,Feedback,Resolved,3,Online Banking,0
51,F,Divorced,High,309.76,Clothing,Inquiry,Resolved,3,Online Banking,0
51,F,Divorced,High,309.76,Clothing,Feedback,Resolved,3,Online Banking,0
44,M,Single,Medium,18.09,Groceries,None,No Issue,44,Online Banking,0
44,M,Single,Medium,475.29,Furniture,None,No Issue,44,Online Banking,0
53,M,Single,High,185.06,Furniture,None,No Issue,31,Online Banking,0
53,M,Single,High,35.95,Furniture,None,No Issue,31,Online Banking,0
53,M,Single,High,14.1,Clothing,None,No Issue,31,Online Banking,0
53,M,Single,High,416.07,Books,None,No Issue,31,Online Banking,0
53,M,Single,High,201.36,Furniture,None,No Issue,31,Online Banking,0
53,M,Single,High,73.24,Groceries,None,No Issue,31,Online Banking,0
53,M,Single,High,111.94,Books,None,No Issue,31,Online Banking,0
53,M,Single,High,261.65,Books,None,No Issue,31,Online Banking,0
43,F,Widowed,Medium,20.13,Clothing,None,No Issue,30,Website,0
43,F,Widowed,Medium,153.21,Groceries,None,No Issue,30,Website,0
43,F,Widowed,Medium,66.3,Groceries,None,No Issue,30,Website,0
43,F,Widowed,Medium,98.26,Clothing,None,No Issue,30,Website,0
68,M,Married,Medium,186.95,Electronics,Complaint,Resolved,41,Online Banking,0
68,M,Married,Medium,248.09,Groceries,Complaint,Resolved,41,Online Banking,0
68,M,Married,Medium,264.65,Clothing,Complaint,Resolved,41,Online Banking,0
68,M,Married,Medium,140.75,Clothing,Complaint,Resolved,41,Online Banking,0
68,M,Married,Medium,161.25,Clothing,Complaint,Resolved,41,Online Banking,0
68,M,Married,Medium,93.14,Clothing,Complaint,Resolved,41,Online Banking,0
68,M,Married,Medium,124.78,Clothing,Complaint,Resolved,41,Online Banking,0
68,M,Married,Medium,76.13,Electronics,Complaint,Resolved,41,Online Banking,0
42,F,Married,High,58.98,Books,Feedback,Unresolved,24,Website,0
42,F,Married,High,241.79,Clothing,Feedback,Unresolved,24,Website,0
42,F,Married,High,251.83,Furniture,Feedback,Unresolved,24,Website,0
42,F,Married,High,241.81,Electronics,Feedback,Unresolved,24,Website,0
42,F,Married,High,190.85,Furniture,Feedback,Unresolved,24,Website,0
36,M,Divorced,Low,157.86,Groceries,None,No Issue,5,Online Banking,0
36,M,Divorced,Low,408.6,Furniture,None,No Issue,5,Online Banking,0
38,F,Divorced,Medium,179.44,Electronics,Complaint,Resolved,20,Mobile App,0
38,F,Divorced,Medium,125.51,Furniture,Complaint,Resolved,20,Mobile App,0
48,F,Divorced,Medium,178.72,Groceries,Complaint,Unresolved,24,Mobile App,0
48,F,Divorced,Medium,178.72,Groceries,Inquiry,Unresolved,24,Mobile App,0
48,F,Divorced,Medium,340.9,Groceries,Complaint,Unresolved,24,Mobile App,0
48,F,Divorced,Medium,340.9,Groceries,Inquiry,Unresolved,24,Mobile App,0
48,F,Divorced,Medium,250.62,Groceries,Complaint,Unresolved,24,Mobile App,0
48,F,Divorced,Medium,250.62,Groceries,Inquiry,Unresolved,24,Mobile App,0
48,F,Divorced,Medium,227.11,Furniture,Complaint,Unresolved,24,Mobile App,0
48,F,Divorced,Medium,227.11,Furniture,Inquiry,Unresolved,24,Mobile App,0
48,F,Divorced,Medium,148.43,Books,Complaint,Unresolved,24,Mobile App,0
48,F,Divorced,Medium,148.43,Books,Inquiry,Unresolved,24,Mobile App,0
48,F,Divorced,Medium,485.9,Clothing,Complaint,Unresolved,24,Mobile App,0
48,F,Divorced,Medium,485.9,Clothing,Inquiry,Unresolved,24,Mobile App,0
48,F,Divorced,Medium,39.66,Books,Complaint,Unresolved,24,Mobile App,0
48,F,Divorced,Medium,39.66,Books,Inquiry,Unresolved,24,Mobile App,0
48,F,Divorced,Medium,200.97,Furniture,Complaint,Unresolved,24,Mobile App,0
48,F,Divorced,Medium,200.97,Furniture,Inquiry,Unresolved,24,Mobile App,0
48,F,Divorced,Medium,402.93,Books,Complaint,Unresolved,24,Mobile App,0
48,F,Divorced,Medium,402.93,Books,Inquiry,Unresolved,24,Mobile App,0
46,F,Widowed,High,301.06,Electronics,Inquiry,Resolved,17,Online Banking,1
46,F,Widowed,High,126.58,Groceries,Inquiry,Resolved,17,Online Banking,1
46,F,Widowed,High,223.74,Furniture,Inquiry,Resolved,17,Online Banking,1
26,F,Widowed,High,318.01,Furniture,None,No Issue,8,Online Banking,0
36,F,Single,Low,22.44,Furniture,None,No Issue,21,Website,0
36,F,Single,Low,28.54,Clothing,None,No Issue,21,Website,0
36,F,Single,Low,31.78,Books,None,No Issue,21,Website,0
36,F,Single,Low,280.56,Clothing,None,No Issue,21,Website,0
36,F,Single,Low,312.35,Clothing,None,No Issue,21,Website,0
36,F,Single,Low,49.1,Books,None,No Issue,21,Website,0
36,F,Single,Low,235.86,Books,None,No Issue,21,Website,0
36,F,Single,Low,67.92,Books,None,No Issue,21,Website,0
36,F,Single,Low,58.5,Furniture,None,No Issue,21,Website,0
43,M,Widowed,Low,149.77,Clothing,Complaint,Unresolved,14,Mobile App,1
43,M,Widowed,Low,55.47,Electronics,Complaint,Unresolved,14,Mobile App,1
43,M,Widowed,Low,255.02,Electronics,Complaint,Unresolved,14,Mobile App,1
43,M,Widowed,Low,94.85,Books,Complaint,Unresolved,14,Mobile App,1
43,M,Widowed,Low,442.76,Clothing,Complaint,Unresolved,14,Mobile App,1
43,M,Widowed,Low,101.58,Furniture,Complaint,Unresolved,14,Mobile App,1
42,M,Married,Low,442.88,Books,None,No Issue,38,Online Banking,1
42,M,Married,Low,328.16,Electronics,None,No Issue,38,Online Banking,1
42,M,Married,Low,388.23,Clothing,None,No Issue,38,Online Banking,1
42,M,Married,Low,491.34,Groceries,None,No Issue,38,Online Banking,1
42,M,Married,Low,409.82,Electronics,None,No Issue,38,Online Banking,1
42,M,Married,Low,257.5,Books,None,No Issue,38,Online Banking,1
57,F,Widowed,Medium,402.75,Furniture,Feedback,Unresolved,32,Online Banking,0
57,F,Widowed,Medium,428.95,Furniture,Feedback,Unresolved,32,Online Banking,0
57,F,Widowed,Medium,178.81,Electronics,Feedback,Unresolved,32,Online Banking,0
57,F,Widowed,Medium,351.08,Clothing,Feedback,Unresolved,32,Online Banking,0
60,M,Divorced,Medium,144.37,Electronics,None,No Issue,36,Online Banking,0
46,M,Married,High,14.13,Groceries,None,No Issue,40,Website,0
46,M,Married,High,381.86,Clothing,None,No Issue,40,Website,0
42,F,Single,High,212.27,Clothing,Inquiry,Unresolved,4,Mobile App,1
42,F,Single,High,267.15,Furniture,Inquiry,Unresolved,4,Mobile App,1
42,F,Single,High,47.42,Books,Inquiry,Unresolved,4,Mobile App,1
42,F,Single,High,218.86,Furniture,Inquiry,Unresolved,4,Mobile App,1
42,F,Single,High,291.46,Groceries,Inquiry,Unresolved,4,Mobile App,1
42,F,Single,High,34.36,Books,Inquiry,Unresolved,4,Mobile App,1
42,F,Single,High,132.91,Clothing,Inquiry,Unresolved,4,Mobile App,1
42,F,Single,High,213.52,Furniture,Inquiry,Unresolved,4,Mobile App,1
36,F,Married,High,383.15,Clothing,None,No Issue,21,Website,0
36,F,Married,High,184.58,Books,None,No Issue,21,Website,0
36,F,Married,High,81.79,Groceries,None,No Issue,21,Website,0
36,F,Married,High,351.83,Groceries,None,No Issue,21,Website,0
36,F,Married,High,462.27,Groceries,None,No Issue,21,Website,0
21,F,Widowed,Low,480.2,Electronics,Inquiry,Unresolved,25,Mobile App,0
21,F,Widowed,Low,42.67,Electronics,Inquiry,Unresolved,25,Mobile App,0
21,F,Widowed,Low,189.22,Electronics,Inquiry,Unresolved,25,Mobile App,0
21,F,Widowed,Low,121.71,Clothing,Inquiry,Unresolved,25,Mobile App,0
21,F,Widowed,Low,166.99,Furniture,Inquiry,Unresolved,25,Mobile App,0
62,F,Widowed,Low,300,Books,Inquiry,Unresolved,45,Mobile App,0
62,F,Widowed,Low,486.18,Furniture,Inquiry,Unresolved,45,Mobile App,0
62,F,Widowed,Low,42.37,Furniture,Inquiry,Unresolved,45,Mobile App,0
62,F,Widowed,Low,440.47,Books,Inquiry,Unresolved,45,Mobile App,0
62,F,Widowed,Low,252.84,Electronics,Inquiry,Unresolved,45,Mobile App,0
37,M,Single,Low,302.59,Electronics,Complaint,Resolved,1,Mobile App,0
37,M,Single,Low,158.49,Books,Complaint,Resolved,1,Mobile App,0
37,M,Single,Low,82.55,Furniture,Complaint,Resolved,1,Mobile App,0
37,M,Single,Low,98.82,Groceries,Complaint,Resolved,1,Mobile App,0
37,M,Single,Low,182.75,Furniture,Complaint,Resolved,1,Mobile App,0
63,M,Divorced,Medium,56.15,Electronics,Feedback,Resolved,47,Mobile App,1
63,M,Divorced,Medium,56.15,Electronics,Complaint,Resolved,47,Mobile App,1
63,M,Divorced,Medium,248.41,Furniture,Feedback,Resolved,47,Mobile App,1
63,M,Divorced,Medium,248.41,Furniture,Complaint,Resolved,47,Mobile App,1
63,M,Divorced,Medium,32.68,Electronics,Feedback,Resolved,47,Mobile App,1
63,M,Divorced,Medium,32.68,Electronics,Complaint,Resolved,47,Mobile App,1
63,M,Divorced,Medium,52.36,Electronics,Feedback,Resolved,47,Mobile App,1
63,M,Divorced,Medium,52.36,Electronics,Complaint,Resolved,47,Mobile App,1
63,M,Divorced,Medium,437.15,Furniture,Feedback,Resolved,47,Mobile App,1
63,M,Divorced,Medium,437.15,Furniture,Complaint,Resolved,47,Mobile App,1
63,M,Divorced,Medium,303.69,Electronics,Feedback,Resolved,47,Mobile App,1
63,M,Divorced,Medium,303.69,Electronics,Complaint,Resolved,47,Mobile App,1
18,F,Single,Medium,103.15,Groceries,None,No Issue,13,Website,0
18,F,Single,Medium,86.41,Clothing,None,No Issue,13,Website,0
18,F,Single,Medium,385.53,Clothing,None,No Issue,13,Website,0
18,F,Single,Medium,347.93,Furniture,None,No Issue,13,Website,0
18,F,Single,Medium,70.87,Electronics,None,No Issue,13,Website,0
18,F,Single,Medium,387.2,Groceries,None,No Issue,13,Website,0
18,F,Single,Medium,218.92,Clothing,None,No Issue,13,Website,0
28,M,Single,High,466.26,Electronics,Complaint,Resolved,16,Online Banking,0
28,M,Single,High,466.26,Electronics,Feedback,Unresolved,16,Online Banking,0
28,M,Single,High,67.09,Groceries,Complaint,Resolved,16,Online Banking,0
28,M,Single,High,67.09,Groceries,Feedback,Unresolved,16,Online Banking,0
28,M,Single,High,30.05,Clothing,Complaint,Resolved,16,Online Banking,0
28,M,Single,High,30.05,Clothing,Feedback,Unresolved,16,Online Banking,0
28,M,Single,High,61.52,Furniture,Complaint,Resolved,16,Online Banking,0
28,M,Single,High,61.52,Furniture,Feedback,Unresolved,16,Online Banking,0
28,M,Single,High,65.82,Electronics,Complaint,Resolved,16,Online Banking,0
28,M,Single,High,65.82,Electronics,Feedback,Unresolved,16,Online Banking,0
28,M,Single,High,329.41,Books,Complaint,Resolved,16,Online Banking,0
28,M,Single,High,329.41,Books,Feedback,Unresolved,16,Online Banking,0
28,M,Single,High,142.05,Books,Complaint,Resolved,16,Online Banking,0
28,M,Single,High,142.05,Books,Feedback,Unresolved,16,Online Banking,0
28,M,Single,High,240.73,Electronics,Complaint,Resolved,16,Online Banking,0
28,M,Single,High,240.73,Electronics,Feedback,Unresolved,16,Online Banking,0
28,M,Single,High,327,Books,Complaint,Resolved,16,Online Banking,0
28,M,Single,High,327,Books,Feedback,Unresolved,16,Online Banking,0
21,M,Single,Low,266.24,Furniture,None,No Issue,29,Mobile App,0
21,M,Single,Low,253.65,Electronics,None,No Issue,29,Mobile App,0
21,M,Single,Low,221.73,Groceries,None,No Issue,29,Mobile App,0
21,M,Single,Low,58.22,Electronics,None,No Issue,29,Mobile App,0
21,M,Single,Low,382.76,Clothing,None,No Issue,29,Mobile App,0
24,F,Single,Medium,128.71,Groceries,Complaint,Resolved,39,Mobile App,0
24,F,Single,Medium,106.63,Groceries,Complaint,Resolved,39,Mobile App,0
24,F,Single,Medium,248.34,Groceries,Complaint,Resolved,39,Mobile App,0
24,F,Single,Medium,14.76,Electronics,Complaint,Resolved,39,Mobile App,0
24,F,Single,Medium,499.39,Groceries,Complaint,Resolved,39,Mobile App,0
45,M,Widowed,Low,398.25,Clothing,Feedback,Unresolved,29,Website,1
45,M,Widowed,Low,101.52,Furniture,Feedback,Unresolved,29,Website,1
45,M,Widowed,Low,270.02,Books,Feedback,Unresolved,29,Website,1
45,M,Widowed,Low,67.51,Furniture,Feedback,Unresolved,29,Website,1
45,M,Widowed,Low,404.29,Electronics,Feedback,Unresolved,29,Website,1
45,M,Widowed,Low,267.47,Electronics,Feedback,Unresolved,29,Website,1
45,M,Widowed,Low,289.58,Furniture,Feedback,Unresolved,29,Website,1
45,M,Widowed,Low,30.82,Furniture,Feedback,Unresolved,29,Website,1
53,M,Divorced,Medium,393.64,Groceries,Complaint,Resolved,12,Mobile App,0
53,M,Divorced,Medium,320.05,Groceries,Complaint,Resolved,12,Mobile App,0
53,M,Divorced,Medium,393.87,Groceries,Complaint,Resolved,12,Mobile App,0
53,M,Divorced,Medium,191.11,Clothing,Complaint,Resolved,12,Mobile App,0
53,M,Divorced,Medium,421.85,Groceries,Complaint,Resolved,12,Mobile App,0
53,M,Divorced,Medium,388.61,Books,Complaint,Resolved,12,Mobile App,0
53,M,Divorced,Medium,417.04,Clothing,Complaint,Resolved,12,Mobile App,0
53,M,Divorced,Medium,280.52,Books,Complaint,Resolved,12,Mobile App,0
24,F,Married,Low,303.04,Clothing,Complaint,Resolved,31,Website,0
24,F,Married,Low,248.84,Books,Complaint,Resolved,31,Website,0
24,F,Married,Low,104.61,Books,Complaint,Resolved,31,Website,0
24,F,Married,Low,257.83,Groceries,Complaint,Resolved,31,Website,0
24,F,Married,Low,155.21,Furniture,Complaint,Resolved,31,Website,0
37,M,Divorced,Medium,474.15,Groceries,None,No Issue,20,Mobile App,0
37,M,Divorced,Medium,123.34,Books,None,No Issue,20,Mobile App,0
37,M,Divorced,Medium,150.51,Furniture,None,No Issue,20,Mobile App,0
37,M,Divorced,Medium,30.25,Clothing,None,No Issue,20,Mobile App,0
37,M,Divorced,Medium,428.16,Clothing,None,No Issue,20,Mobile App,0
37,M,Divorced,Medium,298.82,Furniture,None,No Issue,20,Mobile App,0
52,M,Divorced,Medium,192.83,Books,None,No Issue,35,Online Banking,0
52,M,Divorced,Medium,303.83,Clothing,None,No Issue,35,Online Banking,0
52,M,Divorced,Medium,381.46,Furniture,None,No Issue,35,Online Banking,0
52,M,Divorced,Medium,217.96,Furniture,None,No Issue,35,Online Banking,0
52,M,Divorced,Medium,298.13,Books,None,No Issue,35,Online Banking,0
52,M,Divorced,Medium,377.71,Clothing,None,No Issue,35,Online Banking,0
52,M,Divorced,Medium,404.14,Electronics,None,No Issue,35,Online Banking,0
52,M,Divorced,Medium,62.8,Groceries,None,No Issue,35,Online Banking,0
68,M,Single,Medium,331.94,Clothing,None,No Issue,41,Mobile App,0
68,M,Single,Medium,252.07,Furniture,None,No Issue,41,Mobile App,0
68,M,Single,Medium,368.69,Furniture,None,No Issue,41,Mobile App,0
68,M,Single,Medium,249.52,Clothing,None,No Issue,41,Mobile App,0
68,M,Single,Medium,465.26,Furniture,None,No Issue,41,Mobile App,0
68,F,Divorced,Medium,293.62,Electronics,Inquiry,Resolved,28,Online Banking,0
68,F,Divorced,Medium,293.62,Electronics,Complaint,Resolved,28,Online Banking,0
68,F,Divorced,Medium,168.35,Clothing,Inquiry,Resolved,28,Online Banking,0
68,F,Divorced,Medium,168.35,Clothing,Complaint,Resolved,28,Online Banking,0
68,F,Divorced,Medium,470.34,Groceries,Inquiry,Resolved,28,Online Banking,0
68,F,Divorced,Medium,470.34,Groceries,Complaint,Resolved,28,Online Banking,0
68,F,Divorced,Medium,240.47,Books,Inquiry,Resolved,28,Online Banking,0
68,F,Divorced,Medium,240.47,Books,Complaint,Resolved,28,Online Banking,0
68,F,Divorced,Medium,432.78,Groceries,Inquiry,Resolved,28,Online Banking,0
68,F,Divorced,Medium,432.78,Groceries,Complaint,Resolved,28,Online Banking,0
68,F,Divorced,Medium,67.37,Furniture,Inquiry,Resolved,28,Online Banking,0
68,F,Divorced,Medium,67.37,Furniture,Complaint,Resolved,28,Online Banking,0
56,F,Single,High,407.35,Electronics,Inquiry,Resolved,35,Mobile App,1
56,F,Single,High,407.35,Electronics,Feedback,Unresolved,35,Mobile App,1
56,F,Single,High,282.81,Furniture,Inquiry,Resolved,35,Mobile App,1
56,F,Single,High,282.81,Furniture,Feedback,Unresolved,35,Mobile App,1
38,M,Married,Low,269.99,Furniture,Inquiry,Resolved,29,Website,0
38,M,Married,Low,269.99,Furniture,Complaint,Unresolved,29,Website,0
38,M,Married,Low,187.97,Clothing,Inquiry,Resolved,29,Website,0
38,M,Married,Low,187.97,Clothing,Complaint,Unresolved,29,Website,0
38,M,Married,Low,204.13,Groceries,Inquiry,Resolved,29,Website,0
38,M,Married,Low,204.13,Groceries,Complaint,Unresolved,29,Website,0
